release_id,archive_filename,workbook_row,road,variant_code,output_filename,register_name,visual_family,physical_prompt_label,variant_markings,source_type,source_asset,source_asset_sha256,assignment_rule,visual_review_scope,release_qualification,width,height,format,output_bytes,output_sha256,match_checklist,notes
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,311,2,CUTTERANNULARHSSTIN2625MM34SHMULTIFIT,CUTTERANNULARHSSTIN2625MM34SHMULTIFIT.jpg,CUTTER ANNULAR HSSTIN 26x25MM 3/4-SH MULTIFIT,Annular cutter,hollow HSS annular hole cutter with 3/4-inch shank,25mm,HOUSE_RENDER_FAMILY,production/family_assets/annular_cutter_v2.png,a008f0eedb0ea46fba8b6bec5daf14e1d139073b963edd4de5349df5def286fe,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78491,9c0cc13209a1025ffc5b011c63edc01920fd80fb8fe62ae8d762110e18b4ea72,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 25mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,312,2,CUTTERANNULARHSSTIN26X25MM34SHMULTIFIT,CUTTERANNULARHSSTIN26X25MM34SHMULTIFIT.jpg,CUTTER ANNULAR HSSTIN 26x25MM 3/4-SH MULTIFIT,Annular cutter,hollow HSS annular hole cutter with 3/4-inch shank,25mm,HOUSE_RENDER_FAMILY,production/family_assets/annular_cutter_v2.png,a008f0eedb0ea46fba8b6bec5daf14e1d139073b963edd4de5349df5def286fe,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78491,9c0cc13209a1025ffc5b011c63edc01920fd80fb8fe62ae8d762110e18b4ea72,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 25mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,314,2,CUTTERANNULARHSSTIN2X25MM34SHMULTIFIT,CUTTERANNULARHSSTIN2X25MM34SHMULTIFIT.jpg,CUTTER ANNULAR HSSTIN 2x25MM 3/4-SH MULTIFIT,Annular cutter,hollow HSS annular hole cutter with 3/4-inch shank,25mm,HOUSE_RENDER_FAMILY,production/family_assets/annular_cutter_v2.png,a008f0eedb0ea46fba8b6bec5daf14e1d139073b963edd4de5349df5def286fe,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78491,9c0cc13209a1025ffc5b011c63edc01920fd80fb8fe62ae8d762110e18b4ea72,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 25mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,536,2,DIVIDER100MM,DIVIDER100MM.jpg,Divider - 100mm,Divider | Metric,steel wing divider compass,100mm,HOUSE_RENDER_FAMILY,production/family_assets/wing_divider.png,c19e27a184b122d638ca8de52862691d234f922c7e2172c96ef9a1659e982de5,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,75043,7fc77b29cd1fdedd4c9e383b4a503a1dd8e6750cb8680319029ba77ca965db36,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 100mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,537,2,DIVIDER150MM,DIVIDER150MM.jpg,Divider - 150mm,Divider | Metric,steel wing divider compass,150mm,HOUSE_RENDER_FAMILY,production/family_assets/wing_divider.png,c19e27a184b122d638ca8de52862691d234f922c7e2172c96ef9a1659e982de5,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,75043,7fc77b29cd1fdedd4c9e383b4a503a1dd8e6750cb8680319029ba77ca965db36,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 150mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,538,2,DRIFTBOILMAKE16/153MM,DRIFTBOILMAKE16_153MM.jpg,Drift Pin - Barrel - 16mm,Drift pin | Metric,tapered barrel drift pin,16mm,HOUSE_RENDER_FAMILY,production/family_assets/drift_pin.png,a89627c11d755eb8a50b3e4dec0183c1c0fce8b33f005eeede0685f71c14023c,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,79793,1d7c226149f8ce46e91e925513ff0edbd067aa435efc449c8bc011edd47b054c,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 16mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,540,2,DRIFTPINBARREL1,DRIFTPINBARREL1.jpg,Drift Pin - Barrel - 1in,Drift pin | Imperial,tapered barrel drift pin,1in,HOUSE_RENDER_FAMILY,production/family_assets/drift_pin.png,a89627c11d755eb8a50b3e4dec0183c1c0fce8b33f005eeede0685f71c14023c,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,79793,1d7c226149f8ce46e91e925513ff0edbd067aa435efc449c8bc011edd47b054c,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 1in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,539,2,DRIFTPINBARREL19MM,DRIFTPINBARREL19MM.jpg,Drift Pin - Barrel - 19mm,Drift pin | Metric,tapered barrel drift pin,19mm,HOUSE_RENDER_FAMILY,production/family_assets/drift_pin.png,a89627c11d755eb8a50b3e4dec0183c1c0fce8b33f005eeede0685f71c14023c,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,79793,1d7c226149f8ce46e91e925513ff0edbd067aa435efc449c8bc011edd47b054c,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 19mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,541,2,DRIFTPINBARREL22MM,DRIFTPINBARREL22MM.jpg,Drift Pin - Barrel - 22mm,Drift pin | Metric,tapered barrel drift pin,22mm,HOUSE_RENDER_FAMILY,production/family_assets/drift_pin.png,a89627c11d755eb8a50b3e4dec0183c1c0fce8b33f005eeede0685f71c14023c,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,79793,1d7c226149f8ce46e91e925513ff0edbd067aa435efc449c8bc011edd47b054c,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 22mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,542,2,DRIFTPINBARREL33MM,DRIFTPINBARREL33MM.jpg,Drift Pin - Barrel - 33mm,Drift pin | Metric,tapered barrel drift pin,33mm,HOUSE_RENDER_FAMILY,production/family_assets/drift_pin.png,a89627c11d755eb8a50b3e4dec0183c1c0fce8b33f005eeede0685f71c14023c,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,79793,1d7c226149f8ce46e91e925513ff0edbd067aa435efc449c8bc011edd47b054c,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 33mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,350,2,FLATFILE2SECONDCUTMEDIUM,FLATFILE2SECONDCUTMEDIUM.jpg,Flat File – #2 = Second Cut (medium),File | Flat,flat hand file,,HOUSE_RENDER_FAMILY,production/family_assets/hand_file_flat.png,dd749bf4662119ba27bb8324330eede0f2522649b422aab4e9fabd57dc14af00,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,77507,e293b118178824111e6f01f1abc4b8cfb9ccc14ae73d0023653bb3503e8da61e,"Item type unmistakably matches the register name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,548,2,FRAMESQUAREALUM400X600,FRAMESQUAREALUM400X600.jpg,Framing Square - Aluminium - 400mm x 600mm,Square | Framing | Metric,aluminium framing square,400mm | 600mm,HOUSE_RENDER_FAMILY,production/family_assets/framing_square.png,c459c2f31f12a140bfd38f74cdf037526c66c78cb91d0d07368872f93d0131ad,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72548,149f58a8bf8cf8f8e8aaebf2c407e2fc7c568a34ac9716b42a850da623b6b2a5,"Item type unmistakably matches the register name ; stamped/labelled sizes readable: 400mm, 600mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,549,2,GCLAMP100MM,GCLAMP100MM.jpg,G Clamp - 100mm,G/quick clamp,cast-steel G-clamp with screw handle,100mm,HOUSE_RENDER_FAMILY,production/family_assets/g_clamp.png,5d2eac4eba55e80bfc9f557e95a3a6ff556e3d972c3ad0176f63fd7af69f0e6d,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80468,693c760c16e3040f2f5ac4bbff94cbcd897cf4b264362d2dfd3c699712c9e7a4,"Frame and screw both visible; throat size proportionate ; stamped/labelled sizes readable: 100mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,550,2,GCLAMP150MM,GCLAMP150MM.jpg,G Clamp - 150mm,G/quick clamp,cast-steel G-clamp with screw handle,150mm,HOUSE_RENDER_FAMILY,production/family_assets/g_clamp.png,5d2eac4eba55e80bfc9f557e95a3a6ff556e3d972c3ad0176f63fd7af69f0e6d,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80468,693c760c16e3040f2f5ac4bbff94cbcd897cf4b264362d2dfd3c699712c9e7a4,"Frame and screw both visible; throat size proportionate ; stamped/labelled sizes readable: 150mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,551,2,GCLAMP250MM,GCLAMP250MM.jpg,G Clamp - 250mm,G/quick clamp,cast-steel G-clamp with screw handle,250mm,HOUSE_RENDER_FAMILY,production/family_assets/g_clamp.png,5d2eac4eba55e80bfc9f557e95a3a6ff556e3d972c3ad0176f63fd7af69f0e6d,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80468,693c760c16e3040f2f5ac4bbff94cbcd897cf4b264362d2dfd3c699712c9e7a4,"Frame and screw both visible; throat size proportionate ; stamped/labelled sizes readable: 250mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,552,2,GCLAMP300MM,GCLAMP300MM.jpg,G Clamp - 300mm,G/quick clamp,cast-steel G-clamp with screw handle,300mm,HOUSE_RENDER_FAMILY,production/family_assets/g_clamp.png,5d2eac4eba55e80bfc9f557e95a3a6ff556e3d972c3ad0176f63fd7af69f0e6d,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80468,693c760c16e3040f2f5ac4bbff94cbcd897cf4b264362d2dfd3c699712c9e7a4,"Frame and screw both visible; throat size proportionate ; stamped/labelled sizes readable: 300mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,553,2,GCLAMP50MM,GCLAMP50MM.jpg,G Clamp - 50mm,G/quick clamp,cast-steel G-clamp with screw handle,50mm,HOUSE_RENDER_FAMILY,production/family_assets/g_clamp.png,5d2eac4eba55e80bfc9f557e95a3a6ff556e3d972c3ad0176f63fd7af69f0e6d,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80468,693c760c16e3040f2f5ac4bbff94cbcd897cf4b264362d2dfd3c699712c9e7a4,"Frame and screw both visible; throat size proportionate ; stamped/labelled sizes readable: 50mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,554,2,HACKSAW300MM,HACKSAW300MM.jpg,Hacksaw - Hand 300mm,Saw | hack,300 mm hand hacksaw,300mm,HOUSE_RENDER_FAMILY,production/family_assets/hand_hacksaw.png,308025c7d586a140f076199120d16fc0934250c357a7af73419c7b79aae139f1,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80984,72aa80360c36187c418f1a88c080273e4b8e4748f32544c29c2e810278d36356,"Tool type unmistakable; working end sharp in the light ; stamped/labelled sizes readable: 300mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,352,2,HALFROUNDFILE1BASTARDCUTCOARSE,HALFROUNDFILE1BASTARDCUTCOARSE.jpg,Half Round File – #1 = Bastard Cut (coarse),File | Half round,half round hand file,,HOUSE_RENDER_FAMILY,production/family_assets/hand_file_half_round.png,4199015fc1935b565e34d62f9b97665ea81b26db73c9062efb2758b6720d37c5,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78538,571441b9c415ef7aa0e17fa4f903703a28233fd75f71479b568ac3fe0acd2140,"Item type unmistakably matches the register name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,555,2,HAMMERBALLPEIN16OZ,HAMMERBALLPEIN16OZ.jpg,Hammer - Ball Pein - 16 Oz,Hammer | ball pein,ball-pein hammer,,HOUSE_RENDER_FAMILY,production/family_assets/hammer_ball_pein.png,77ee80bfa17b185048f336fe0f0f290f1e00126489d794069fc899c4af2680d2,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,74680,f559b71e12eecd3f9febb445482d8636bfefe1a5c5aeb6bf09b876a8d8577394,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,556,2,HAMMERBALLPEIN320Z,HAMMERBALLPEIN320Z.jpg,Hammer - Ball Pein - 32 Oz,Hammer | ball pein,ball-pein hammer,,HOUSE_RENDER_FAMILY,production/family_assets/hammer_ball_pein.png,77ee80bfa17b185048f336fe0f0f290f1e00126489d794069fc899c4af2680d2,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,74680,f559b71e12eecd3f9febb445482d8636bfefe1a5c5aeb6bf09b876a8d8577394,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,557,2,HAMMERBRASSML,HAMMERBRASSML.jpg,Hammer - Brass - Small,Hammer | brass,brass-face hammer,,HOUSE_RENDER_FAMILY,production/family_assets/hammer_brass.png,af47affe0df8f8211c8455f559d3cd2ba0b09bc00509a5c1c9d782ee906e62f1,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,81730,c37d617ee09d03eac6f32bf44ecf85d7ac5bd26a8dacde4c01c6dc55c08813b4,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,558,2,HAMMERCHIPPINGSOLIDSTEEL,HAMMERCHIPPINGSOLIDSTEEL.jpg,Hammer - Chipping,Hammer | chipping,solid-steel welding chipping hammer,,HOUSE_RENDER_FAMILY,production/family_assets/welding_chipping_hammer.png,bcba0bd0bace6c9ba8125d6cb54d042c995a2357eabfe3c6f47f6ceb3d6c73ca,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,79832,f42562b242e9d0d811bffa345dc8b21c0de5f0f76d6da19438dcd7d047506798,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,559,2,HAMMERCLAW20OZ,HAMMERCLAW20OZ.jpg,Hammer - Claw,Hammer | claw,claw hammer,,HOUSE_RENDER_FAMILY,production/family_assets/hammer_claw.png,0d6ba9aec01f7b3eb2c8aab4669ea90dd7f176d6077887b5f4470bd3833260b1,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78198,56643c39898f8dbb4b5287d2c238a710e164499e25216688e71a172ae2abd090,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,353,2,HAMMERCLUB4LB18KGFIBREGLASSRUBBERGRIP,HAMMERCLUB4LB18KGFIBREGLASSRUBBERGRIP.jpg,"HAMMER CLUB 4LB/1.8KG FIBREGLASS,RUBBER GRIP",Hammer | rubber,fibreglass-handled steel club hammer with rubber grip,4lb | 1.8kg,HOUSE_RENDER_FAMILY,production/family_assets/club_hammer.png,5762c66d2a337a5440af39f8d30f788ed3ab82607a05bf549aafae30592b8d1a,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,77997,e170390658c46d56e2a429ebf96c64677e54adf8e89dd7f59673576ef255ee4e,"Head material reads right (copper glows warm); handle type matches the name ; stamped/labelled sizes readable: 4lb, 1.8kg ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,354,2,HAMMERCOPPER275LB126KG38MMWOODEN,HAMMERCOPPER275LB126KG38MMWOODEN.jpg,"HAMMER COPPER 2.75LB/1.26KG 38MM,WOODEN",Hammer | copper,wood-handled copper-face hammer,38mm | 2.75lb | 1.26kg,HOUSE_RENDER_FAMILY,production/family_assets/hammer_copper_generic.png,be651ece482ec0668c908336db2a5d39262c27a2751d2bde37f0d2fa9d70a2e8,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78118,d6ef8df0accf6b665d6e09061ae77e6884cf7ceee2d6545dd735d58fbd940af8,"Head material reads right (copper glows warm); handle type matches the name ; stamped/labelled sizes readable: 38mm, 2.75lb, 1.26kg ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,355,2,HAMMERCOPPER4LB194KG44MMWOODEN,HAMMERCOPPER4LB194KG44MMWOODEN.jpg,"HAMMER COPPER 4LB/1.94KG 44MM,WOODEN",Hammer | copper,wood-handled copper-face hammer,44mm | 4lb | 1.94kg,HOUSE_RENDER_FAMILY,production/family_assets/hammer_copper_generic.png,be651ece482ec0668c908336db2a5d39262c27a2751d2bde37f0d2fa9d70a2e8,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78118,d6ef8df0accf6b665d6e09061ae77e6884cf7ceee2d6545dd735d58fbd940af8,"Head material reads right (copper glows warm); handle type matches the name ; stamped/labelled sizes readable: 44mm, 4lb, 1.94kg ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,560,2,HAMMERCOPPERHEADLARGE,HAMMERCOPPERHEADLARGE.jpg,Hammer - Copper Head - Large,Hammer | copper,wood-handled copper-face hammer,,HOUSE_RENDER_FAMILY,production/family_assets/hammer_copper_generic.png,be651ece482ec0668c908336db2a5d39262c27a2751d2bde37f0d2fa9d70a2e8,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78118,d6ef8df0accf6b665d6e09061ae77e6884cf7ceee2d6545dd735d58fbd940af8,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,561,2,HAMMERCOPPERHEADSMALL,HAMMERCOPPERHEADSMALL.jpg,Hammer - Copper Head - Small,Hammer | copper,wood-handled copper-face hammer,,HOUSE_RENDER_FAMILY,production/family_assets/hammer_copper_generic.png,be651ece482ec0668c908336db2a5d39262c27a2751d2bde37f0d2fa9d70a2e8,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,78118,d6ef8df0accf6b665d6e09061ae77e6884cf7ceee2d6545dd735d58fbd940af8,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_001.zip,562,2,HAMMERDEADBLOWLARGE,HAMMERDEADBLOWLARGE.jpg,Hammer - Dead Blow - Large,Hammer | dead blow,soft-face dead-blow hammer,,HOUSE_RENDER_FAMILY,production/family_assets/dead_blow_hammer.png,6cb456dee888d9d3f25beb468bde68ed44cb4c9db150135554f09be68e83fc51,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,74121,d55bcad012cb5376acfa2211a03c04874f71ac5d5d583011bfff7415092f779d,"Head material reads right (copper glows warm); handle type matches the name ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
